seccion_censal;provincia;censo;total_votantes;participacion;abstencion;votos_validos;ganador_siglas;ganador_pct;PP__votos;PP__pct;PSOE-A__votos;PSOE-A__pct;VOX__votos;VOX__pct;PorA__votos;PorA__pct;ADELANTE ANDALUCÍA__votos;ADELANTE ANDALUCÍA__pct;MUNDO+JUSTO__votos;MUNDO+JUSTO__pct;PACMA__votos;PACMA__pct;NA__votos;NA__pct;PCPA__votos;PCPA__pct;ESCAÑOS EN BLANCO__votos;ESCAÑOS EN BLANCO__pct;FE de las JONS__votos;FE de las JONS__pct;PARTIDO AUTÓNOMOS__votos;PARTIDO AUTÓNOMOS__pct;PCTE__votos;PCTE__pct;ANDALUCISTAS-PA__votos;ANDALUCISTAS-PA__pct;SALF__votos;SALF__pct;IZAR__votos;IZAR__pct;PODER ANDALUZ__votos;PODER ANDALUZ__pct;IPAL__votos;IPAL__pct;29__votos;29__pct;CONECTA__votos;CONECTA__pct;SOCIEDAD UNIDA__votos;SOCIEDAD UNIDA__pct;100x100__votos;100x100__pct;ANDALUSÍ__votos;ANDALUSÍ__pct;JUFUDI__votos;JUFUDI__pct;JM+__votos;JM+__pct;HE>__votos;HE>__pct;ALM__votos;ALM__pct
2900701005;Málaga;1202;630;52.4;572;628;PP;45.7;287;45.7;87;13.8;54;8.6;22;3.5;0;0.0;17;2.7;46;7.3;63;10.0;11;1.8;19;3.0;11;1.8;6;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701006;Málaga;1200;780;65.0;420;771;PP;38.9;300;38.9;121;15.7;47;6.1;74;9.6;108;14.0;0;0.0;35;4.5;32;4.2;0;0.0;0;0.0;3;0.4;48;6.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701007;Málaga;1935;1097;56.7;838;1080;PP;39.0;421;39.0;144;13.3;108;10.0;115;10.6;86;8.0;0;0.0;31;2.9;0;0.0;20;1.8;2;0.2;46;4.3;17;1.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;18;1.7;62;5.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701008;Málaga;1098;571;52.0;527;566;PP;42.2;239;42.2;102;18.0;89;15.7;4;0.7;0;0.0;29;5.1;0;0.0;0;0.0;33;5.8;11;1.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;39;6.9;13;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701009;Málaga;1649;951;57.7;698;940;PP;48.9;460;48.9;81;8.6;53;5.6;66;7.0;0;0.0;23;2.4;55;5.8;0;0.0;0;0.0;23;2.4;0;0.0;42;4.5;0;0.0;130;13.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701010;Málaga;2050;1226;59.8;824;1221;PP;46.3;565;46.3;162;13.3;136;11.1;81;6.6;0;0.0;23;1.9;12;1.0;45;3.7;3;0.2;59;4.8;95;7.8;28;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701011;Málaga;1802;1022;56.7;780;1011;PP;44.9;454;44.9;154;15.2;123;12.2;115;11.4;0;0.0;58;5.7;8;0.8;9;0.9;24;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;60;5.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701012;Málaga;984;623;63.3;361;621;PP;52.7;327;52.7;59;9.5;60;9.7;47;7.6;0;0.0;5;0.8;30;4.8;0;0.0;0;0.0;9;1.4;4;0.6;27;4.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;50;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701013;Málaga;1050;721;68.7;329;713;PP;44.6;318;44.6;73;10.2;100;14.0;29;4.1;47;6.6;55;7.7;4;0.6;0;0.0;24;3.4;0;0.0;4;0.6;55;7.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701014;Málaga;1976;1104;55.9;872;1099;PP;39.8;437;39.8;163;14.8;160;14.6;86;7.8;0;0.0;61;5.6;0;0.0;7;0.6;77;7.0;23;2.1;0;0.0;42;3.8;0;0.0;0;0.0;32;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701015;Málaga;1219;842;69.1;377;832;PP;53.6;446;53.6;70;8.4;42;5.0;97;11.7;0;0.0;41;4.9;3;0.4;0;0.0;0;0.0;34;4.1;84;10.1;9;1.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701016;Málaga;1965;1157;58.9;808;1147;PP;48.0;551;48.0;96;8.4;142;12.4;61;5.3;0;0.0;18;1.6;18;1.6;78;6.8;17;1.5;2;0.2;116;10.1;37;3.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701017;Málaga;1379;894;64.8;485;892;PP;51.2;457;51.2;89;10.0;160;17.9;25;2.8;0;0.0;38;4.3;34;3.8;6;0.7;0;0.0;14;1.6;6;0.7;27;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;31;3.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701018;Málaga;1369;985;72.0;384;978;PP;47.8;467;47.8;89;9.1;111;11.4;117;12.0;0;0.0;45;4.6;60;6.1;0;0.0;46;4.7;9;0.9;0;0.0;27;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701019;Málaga;1847;888;48.1;959;881;PP;40.0;352;40.0;87;9.9;213;24.2;64;7.3;0;0.0;31;3.5;3;0.3;18;2.0;6;0.7;0;0.0;6;0.7;4;0.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;87;9.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701020;Málaga;1137;752;66.1;385;750;PP;39.6;297;39.6;112;14.9;115;15.3;12;1.6;0;0.0;7;0.9;0;0.0;0;0.0;99;13.2;0;0.0;7;0.9;9;1.2;0;0.0;86;11.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701021;Málaga;1180;676;57.3;504;669;PP;45.0;301;45.0;149;22.3;122;18.2;24;3.6;0;0.0;18;2.7;24;3.6;3;0.4;3;0.4;0;0.0;6;0.9;15;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701022;Málaga;894;499;55.8;395;495;PP;52.5;260;52.5;30;6.1;20;4.0;62;12.5;0;0.0;30;6.1;14;2.8;63;12.7;5;1.0;0;0.0;7;1.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900701023;Málaga;1062;635;59.8;427;631;PP;40.2;254;40.2;95;15.1;66;10.5;42;6.7;0;0.0;39;6.2;28;4.4;32;5.1;65;10.3;0;0.0;4;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801001;Málaga;888;473;53.3;415;470;PP;57.2;269;57.2;63;13.4;19;4.0;34;7.2;0;0.0;21;4.5;0;0.0;4;0.8;0;0.0;0;0.0;51;10.8;4;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801002;Málaga;1503;929;61.8;574;925;PP;56.8;525;56.8;145;15.7;97;10.5;11;1.2;0;0.0;13;1.4;0;0.0;15;1.6;19;2.0;89;9.6;7;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801003;Málaga;1761;952;54.1;809;947;PP;56.8;538;56.8;60;6.3;181;19.1;3;0.3;0;0.0;30;3.2;47;5.0;0;0.0;70;7.4;8;0.8;4;0.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801004;Málaga;757;484;63.9;273;483;PP;55.5;268;55.5;62;12.8;29;6.0;47;9.7;0;0.0;18;3.7;0;0.0;27;5.6;18;3.7;0;0.0;13;2.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801006;Málaga;1167;682;58.4;485;682;PP;48.1;328;48.1;93;13.6;102;15.0;4;0.6;0;0.0;44;6.4;0;0.0;20;2.9;22;3.2;12;1.8;38;5.6;13;1.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801007;Málaga;1063;677;63.7;386;674;PP;52.8;356;52.8;74;11.0;90;13.4;0;0.0;0;0.0;0;0.0;28;4.2;2;0.3;9;1.3;23;3.4;0;0.0;52;7.7;0;0.0;34;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900801008;Málaga;1182;689;58.3;493;684;PP;54.0;369;54.0;78;11.4;49;7.2;87;12.7;0;0.0;11;1.6;11;1.6;37;5.4;21;3.1;0;0.0;9;1.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900802001;Málaga;1062;633;59.6;429;628;PP;56.0;352;56.0;8;1.3;72;11.5;40;6.4;0;0.0;13;2.1;3;0.5;0;0.0;8;1.3;18;2.9;26;4.1;44;7.0;0;0.0;0;0.0;43;6.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900802003;Málaga;1654;981;59.3;673;976;PP;59.3;579;59.3;75;7.7;188;19.3;4;0.4;0;0.0;14;1.4;2;0.2;30;3.1;0;0.0;0;0.0;36;3.7;15;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;27;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900802004;Málaga;1358;777;57.2;581;772;PP;54.0;417;54.0;86;11.1;79;10.2;9;1.2;46;6.0;13;1.7;22;2.8;50;6.5;3;0.4;0;0.0;22;2.8;23;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900803001;Málaga;995;560;56.3;435;557;PP;55.5;309;55.5;63;11.3;23;4.1;39;7.0;0;0.0;74;13.3;16;2.9;17;3.0;0;0.0;12;2.2;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900803002;Málaga;1463;814;55.6;649;810;PP;53.7;435;53.7;98;12.1;116;14.3;0;0.0;0;0.0;71;8.8;44;5.4;10;1.2;4;0.5;13;1.6;0;0.0;16;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900803003;Málaga;1036;625;60.3;411;622;PP;49.5;308;49.5;57;9.2;125;20.1;18;2.9;0;0.0;19;3.0;23;3.7;0;0.0;0;0.0;6;1.0;31;5.0;31;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900803004;Málaga;1230;720;58.5;510;716;PP;46.9;336;46.9;114;15.9;59;8.2;35;4.9;0;0.0;11;1.5;0;0.0;6;0.8;0;0.0;11;1.5;3;0.4;38;5.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;99;13.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2900901001;Málaga;1416;828;58.5;588;799;PSOE-A;30.7;188;23.5;245;30.7;12;1.5;144;18.0;0;0.0;30;3.8;0;0.0;74;9.3;23;2.9;0;0.0;25;3.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;53;6.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901001001;Málaga;1021;692;67.8;329;665;PP;43.8;291;43.8;217;32.6;82;12.3;5;0.8;0;0.0;0;0.0;0;0.0;5;0.8;4;0.6;0;0.0;7;1.0;50;7.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901001002;Málaga;552;387;70.1;165;374;PP;44.9;168;44.9;107;28.6;28;7.5;2;0.5;0;0.0;0;0.0;41;11.0;11;2.9;7;1.9;4;1.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901101001;Málaga;644;422;65.5;222;413;PP;41.9;173;41.9;87;21.1;30;7.3;0;0.0;0;0.0;85;20.6;0;0.0;0;0.0;0;0.0;19;4.6;0;0.0;16;3.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901101002;Málaga;1367;825;60.4;542;801;PP;34.5;276;34.5;223;27.8;118;14.7;19;2.4;51;6.4;40;5.0;25;3.1;3;0.4;12;1.5;11;1.4;19;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901101003;Málaga;608;157;25.8;451;155;PP;30.3;47;30.3;41;26.4;0;0.0;25;16.1;0;0.0;0;0.0;6;3.9;0;0.0;4;2.6;4;2.6;0;0.0;0;0.0;0;0.0;27;17.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901101004;Málaga;616;207;33.6;409;205;PP;55.6;114;55.6;20;9.8;20;9.8;9;4.4;0;0.0;3;1.5;0;0.0;4;2.0;0;0.0;10;4.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;23;11.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901201001;Málaga;953;577;60.5;376;570;PP;42.3;241;42.3;132;23.2;10;1.8;38;6.7;0;0.0;0;0.0;16;2.8;8;1.4;54;9.5;35;6.1;0;0.0;35;6.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901201002;Málaga;1178;664;56.4;514;656;PSOE-A;35.2;230;35.1;231;35.2;53;8.1;56;8.5;0;0.0;2;0.3;16;2.4;3;0.5;24;3.7;26;4.0;0;0.0;7;1.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901201003;Málaga;1356;820;60.5;536;808;PP;43.1;348;43.1;115;14.2;64;7.9;49;6.1;68;8.4;35;4.3;17;2.1;22;2.7;11;1.4;8;1.0;3;0.4;17;2.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;43;5.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901202001;Málaga;957;554;57.9;403;549;PP;70.5;387;70.5;57;10.4;30;5.5;24;4.4;0;0.0;0;0.0;22;4.0;0;0.0;23;4.2;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901202002;Málaga;918;490;53.4;428;484;PSOE-A;31.2;131;27.1;151;31.2;0;0.0;69;14.3;0;0.0;0;0.0;33;6.8;23;4.8;51;10.5;19;3.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901202003;Málaga;748;501;67.0;247;493;PP;53.8;265;53.8;51;10.3;72;14.6;11;2.2;0;0.0;0;0.0;0;0.0;22;4.5;0;0.0;0;0.0;0;0.0;70;14.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901203001;Málaga;1578;853;54.1;725;847;PP;37.5;318;37.5;169;20.0;151;17.8;32;3.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;14;1.6;0;0.0;8;0.9;0;0.0;90;10.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;62;7.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901203002;Málaga;840;483;57.5;357;473;PSOE-A;40.8;166;35.1;193;40.8;61;12.9;0;0.0;0;0.0;0;0.0;0;0.0;36;7.6;9;1.9;0;0.0;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901204001;Málaga;1573;807;51.3;766;797;PP;32.5;259;32.5;220;27.6;83;10.4;21;2.6;0;0.0;21;2.6;74;9.3;12;1.5;96;12.0;5;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901301001;Málaga;763;529;69.3;234;520;PSOE-A;35.8;121;23.3;186;35.8;9;1.7;59;11.4;0;0.0;31;6.0;7;1.4;0;0.0;7;1.4;38;7.3;0;0.0;58;11.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901301002;Málaga;841;506;60.2;335;490;PSOE-A;33.7;141;28.8;165;33.7;72;14.7;6;1.2;0;0.0;13;2.6;24;4.9;4;0.8;0;0.0;7;1.4;31;6.3;23;4.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901401001;Málaga;195;104;53.3;91;104;PP;44.2;46;44.2;15;14.4;5;4.8;28;26.9;0;0.0;0;0.0;0;0.0;1;1.0;0;0.0;7;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501001;Málaga;799;482;60.3;317;471;PP;48.0;226;48.0;75;15.9;7;1.5;43;9.1;0;0.0;52;11.0;0;0.0;5;1.1;30;6.4;0;0.0;0;0.0;30;6.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501002;Málaga;1072;711;66.3;361;704;PP;51.0;359;51.0;95;13.5;50;7.1;25;3.6;0;0.0;14;2.0;2;0.3;7;1.0;0;0.0;5;0.7;9;1.3;27;3.8;0;0.0;64;9.1;0;0.0;0;0.0;0;0.0;0;0.0;43;6.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501003;Málaga;969;653;67.4;316;648;PP;63.1;409;63.1;21;3.2;83;12.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;24;3.7;111;17.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501004;Málaga;1147;627;54.7;520;623;PP;50.7;316;50.7;55;8.8;67;10.8;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;29;4.6;6;1.0;82;13.2;13;2.1;0;0.0;0;0.0;46;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501005;Málaga;1558;1015;65.1;543;1009;PP;46.1;465;46.1;176;17.4;139;13.8;4;0.4;0;0.0;12;1.2;4;0.4;0;0.0;5;0.5;27;2.7;86;8.5;30;3.0;0;0.0;0;0.0;54;5.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501006;Málaga;1027;593;57.7;434;587;PP;42.9;252;42.9;114;19.4;34;5.8;65;11.1;0;0.0;6;1.0;38;6.5;0;0.0;7;1.2;9;1.5;55;9.4;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501007;Málaga;591;338;57.2;253;335;PP;46.3;155;46.3;36;10.8;38;11.3;0;0.0;0;0.0;23;6.9;14;4.2;0;0.0;5;1.5;0;0.0;9;2.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;50;14.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501008;Málaga;915;618;67.5;297;611;PP;58.4;357;58.4;58;9.5;31;5.1;0;0.0;0;0.0;76;12.4;9;1.5;0;0.0;0;0.0;0;0.0;26;4.3;45;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501009;Málaga;1672;1024;61.2;648;1014;PP;48.1;488;48.1;128;12.6;114;11.2;14;1.4;0;0.0;31;3.1;11;1.1;14;1.4;29;2.9;23;2.3;30;3.0;48;4.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;45;4.4;34;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501010;Málaga;783;385;49.2;398;373;PP;34.8;130;34.8;121;32.4;52;13.9;0;0.0;0;0.0;13;3.5;22;5.9;5;1.3;9;2.4;16;4.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901501011;Málaga;1403;970;69.1;433;968;PP;43.7;423;43.7;156;16.1;110;11.4;29;3.0;99;10.2;18;1.9;7;0.7;5;0.5;0;0.0;26;2.7;0;0.0;0;0.0;0;0.0;77;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502001;Málaga;1343;736;54.8;607;728;PP;47.5;346;47.5;142;19.5;85;11.7;10;1.4;0;0.0;46;6.3;7;1.0;15;2.1;0;0.0;12;1.6;17;2.3;11;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;34;4.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502002;Málaga;813;351;43.2;462;346;PSOE-A;43.1;89;25.7;149;43.1;48;13.9;4;1.2;0;0.0;0;0.0;4;1.2;4;1.2;0;0.0;0;0.0;4;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;41;11.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502003;Málaga;1264;866;68.5;398;860;PP;61.7;531;61.7;86;10.0;93;10.8;0;0.0;0;0.0;0;0.0;82;9.5;6;0.7;22;2.6;0;0.0;29;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502004;Málaga;764;440;57.6;324;435;PP;44.8;195;44.8;92;21.2;2;0.5;39;9.0;0;0.0;6;1.4;0;0.0;0;0.0;0;0.0;0;0.0;31;7.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;62;14.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502005;Málaga;868;449;51.7;419;445;PP;34.8;155;34.8;129;29.0;9;2.0;7;1.6;0;0.0;25;5.6;48;10.8;0;0.0;30;6.7;0;0.0;8;1.8;30;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2901502006;Málaga;1007;548;54.4;459;547;PP;38.8;212;38.8;138;25.2;7;1.3;59;10.8;0;0.0;17;3.1;0;0.0;15;2.7;6;1.1;5;0.9;44;8.0;11;2.0;0;0.0;0;0.0;26;4.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
