seccion_censal;provincia;participacion;ganador_siglas;ganador_pct;PP__pct;PSOE-A__pct;VOX__pct;PorA__pct;ADELANTE ANDALUCÍA__pct;extra1_siglas;extra1_pct;extra2_siglas;extra2_pct;extra3_siglas;extra3_pct;extra4_siglas;extra4_pct;extra5_siglas;extra5_pct
2101003001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101003002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101003003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101003004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101101002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101101003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101301002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101302001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101302002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101303001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101303002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101304001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101305001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101401002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101401003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101701002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101802001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102101002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102101003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102101004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102101005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102102007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102301002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102501002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102501003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102502001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102902001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103501002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103501003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103502001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103502002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103502003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103502004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103502005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104002001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101012;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104101013;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104102010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104103011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104012;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104013;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104104014;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105012;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105013;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104105014;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104106009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107012;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107013;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107014;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107015;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107016;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107017;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107018;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107019;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107020;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107021;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104107022;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108011;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108012;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108013;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108014;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108015;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104108016;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104202001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104202002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104202003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104202004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104202005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104203001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104203002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104203003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104203004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104203005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104204001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104301002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104401007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104402001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104402002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104402003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104402004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104403001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104403002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104403003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104403004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104403005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104702001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104901002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104901003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104902001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105001002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105001003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105002001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105002002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105002003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105003001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105003002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105003003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105003004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105201002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105202001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105203001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105203002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105302001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105303001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105401006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105501006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105601002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105602001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105802001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001005;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001006;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001007;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001008;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001009;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106001010;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106101002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106102001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106102002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106301001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106301002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106401001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106401002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106402001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106402002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106402003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106501001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106601001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106701001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106801001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106901001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106901002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107001001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107001002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107001003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107002001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107002002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107101001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107201001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107201002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107201003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107201004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107202001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107202002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107203001;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107203002;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107203003;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2107203004;Huelva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
